Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668515646,100,,Aggregated,1.000000,0.000000,42000,47000,51000,51000,58000,61000,62000,64000,64000,64000,64000,63,0,42000.0,42078.052044904754,24943.767855000002,64425.76283199999,90.0
1668515647,100,,Aggregated,1.000000,0.000000,42000,50000,51000,53000,61000,64000,65000,65000,65000,65000,65000,66,0,42000.0,43135.378057954535,24943.767855000002,65476.467558,90.0
1668515648,100,,Aggregated,1.000000,0.000000,42000,50000,51000,53000,61000,64000,65000,65000,65000,65000,65000,66,0,42000.0,43135.378057954535,24943.767855000002,65476.467558,90.0
1668515649,100,,Aggregated,1.000000,0.000000,42000,50000,51000,53000,61000,64000,65000,65000,65000,65000,65000,66,0,42000.0,43135.378057954535,24943.767855000002,65476.467558,90.0
1668515650,100,,Aggregated,1.100000,0.000000,43000,50000,53000,55000,62000,65000,68000,69000,69000,69000,69000,68,0,42000.0,43885.60051905882,24943.767855000002,69024.68677,90.0
1668515651,100,,Aggregated,1.000000,0.000000,43000,51000,53000,57000,64000,65000,69000,70000,70000,70000,70000,69,0,43000.0,44264.05902466666,24943.767855000002,69999.237406,90.0
1668515652,100,,Aggregated,0.900000,0.000000,43000,51000,53000,58000,65000,69000,70000,71000,71000,71000,71000,71,0,43000.0,45006.522326563376,24943.767855000002,70931.002503,90.0
1668515653,100,,Aggregated,1.000000,0.000000,45000,51000,57000,61000,68000,71000,71000,72000,72000,72000,72000,74,0,44000.0,46075.96014229729,24943.767855000002,71763.46984599999,90.0
1668515654,100,,Aggregated,1.000000,0.000000,45000,53000,60000,64000,71000,72000,73000,73000,73000,73000,73000,78,0,45000.0,47437.93032120512,24943.767855000002,73005.753686,90.0
1668515655,100,,Aggregated,1.100000,0.000000,45000,53000,61000,65000,71000,73000,73000,73000,73000,73000,73000,80,0,45000.0,48083.02051055,24943.767855000002,73329.008795,90.0
1668515656,100,,Aggregated,1.300000,0.000000,47000,55000,64000,68000,72000,73000,75000,75000,75000,75000,75000,83,0,47000.0,49039.69108937349,24943.767855000002,74940.236331,90.0
1668515657,100,,Aggregated,1.300000,0.000000,47000,55000,64000,68000,72000,73000,75000,75000,75000,75000,75000,83,0,47000.0,49039.69108937349,24943.767855000002,74940.236331,90.0
1668515658,100,,Aggregated,1.800000,0.000000,48000,57000,65000,69000,72000,73000,75000,77000,77000,77000,77000,84,0,47000.0,49368.28795821428,24943.767855000002,76641.82807199999,90.0
1668515659,100,,Aggregated,2.000000,0.000000,48000,58000,65000,70000,73000,74000,77000,78000,78000,78000,78000,85,0,48000.0,49705.48316889412,24943.767855000002,78029.88086599999,90.0
1668515660,100,,Aggregated,1.700000,0.000000,50000,59000,65000,70000,73000,75000,79000,79000,79000,79000,79000,87,0,50000.0,50375.506678,24943.767855000002,79048.500483,90.0
1668515661,100,,Aggregated,1.800000,0.000000,50000,60000,68000,71000,73000,77000,79000,80000,80000,80000,80000,88,0,50000.0,50709.90204907954,24943.767855000002,79802.29933299999,90.0
1668515662,100,,Aggregated,1.800000,0.000000,50000,60000,68000,71000,73000,77000,79000,80000,80000,80000,80000,88,0,50000.0,50709.90204907954,24943.767855000002,79802.29933299999,90.0
1668515663,100,,Aggregated,1.900000,0.000000,51000,61000,69000,71000,75000,79000,81000,82000,82000,82000,82000,90,0,50000.0,51391.93472684444,24943.767855000002,81601.093759,90.0
1668515664,100,,Aggregated,1.900000,0.000000,51000,61000,70000,71000,75000,79000,82000,83000,83000,83000,83000,91,0,51000.0,51739.73229707692,24943.767855000002,83041.513618,90.0
1668515665,100,,Aggregated,1.700000,0.000000,51000,62000,70000,72000,77000,81000,84000,84000,84000,84000,84000,94,0,51000.0,52501.77236647872,24943.767855000002,84095.684371,90.0
1668515667,100,,Aggregated,1.600000,0.000000,51000,62000,71000,72000,78000,82000,84000,85000,85000,85000,85000,96,0,51000.0,52887.630063729164,24943.767855000002,84807.63974700001,90.0
1668515668,100,,Aggregated,1.200000,0.000000,51000,65000,71000,73000,80000,84000,86000,86000,86000,86000,86000,100,0,51000.0,53926.29342332,24943.767855000002,85888.21641,90.0
1668515669,100,,Aggregated,1.400000,0.000000,51000,65000,71000,73000,80000,84000,86000,86000,87000,87000,87000,101,0,51000.0,54249.49666781188,24943.767855000002,86569.821117,90.0
1668515670,100,,Aggregated,1.300000,0.000000,53000,65000,72000,73000,81000,85000,86000,87000,88000,88000,88000,103,0,53000.0,54632.96054713592,24943.767855000002,87520.345464,90.0
1668515671,100,,Aggregated,1.700000,0.000000,53000,65000,72000,73000,82000,85000,87000,88000,89000,89000,89000,107,0,53000.0,55153.49897492523,24943.767855000002,88654.24594,90.0
